tick;name;2024;2023;2022;2021;2020;2019;2018;2017;2016
LYEL.O;Lyell Immunopharma Inc;5.740965295;6.122661092;6.572253236;;;;;;
LYFT.OQ;Lyft Inc;0.610235548;0.318546778;0.303635036;0.482029668;;;;;
LYB.N;LyondellBasell Industries NV;292.6958637;291.7287269;353.3024062;554.3276042;419.7886371;365.936827;403.8974597;458.0749066;439.8961356
MTB.N;M&T Bank Corp;2.908657981;2.313854762;2.732581524;3.043111218;3.568831302;3.409576638;3.200532937;4.639545838;5.669448281
MHO.N;M/I Homes Inc;10.81604846;9.943916204;7.742745953;9.499915601;11.45963141;14.99833675;19.00869464;;
MTAL.N;MAC Copper Ltd;;;;;;;;;
MAC.N;Macerich Co;23.42160519;32.45432994;14.50969815;19.54904891;18.85039949;12.82250906;13.78411576;10.09277653;
MTSI.OQ;MACOM Technology Solutions Holdings Inc;20.88362931;15.48803796;18.67794135;21.61262177;16.76198052;17.16489404;17.49101729;11.23249103;
MGNX.OQ;MacroGenics Inc;17.02441279;18.66134693;18.90457006;18.64322798;19.19073478;19.90230017;20.02097431;;
M.N;Macy's Inc;1.616320885;1.677249723;2.037354258;1.847262248;1.767900851;3.815646816;3.758084413;3.577532405;9.372434136
MSGE.N;Madison Square Garden Entertainment Corp;7.974252535;;;;;;;;
MSGS.N;Madison Square Garden Sports Corp;6.546184702;9.711710147;11.55019937;20.74904023;21.99707104;63.84781245;63.89429808;66.99101397;
MDGL.OQ;Madrigal Pharmaceuticals Inc;;;;;;;;;
MGNI.OQ;Magnite Inc;1.476009167;1.624001505;1.785000404;1.673881196;1.687865418;1.631798498;1.724984086;;
MGY.N;Magnolia Oil & Gas Corp;262.805918;298.6099133;579.0269036;393.8732015;778.342954;;;;
MBUU.OQ;Malibu Boats Inc;;7.571738198;7.800242496;10.92507078;10.85868888;19.74173373;17.78322611;17.62389206;
MANH.OQ;Manhattan Associates Inc;1.500358005;1.683124031;1.695332557;1.793346097;1.784097252;1.820751865;2.02793605;2.374734208;
MTW.N;Manitowoc Company Inc;11.21549815;11.21549815;14.99593071;16.43619232;14.80780764;9.703307458;12.344181;12.57871343;20.35557109
MNKD.OQ;MannKind Corp;17.02441279;18.66134693;18.90457006;18.64322798;19.19073478;19.90230017;;;
MAN.N;ManpowerGroup Inc;0.976371202;0.976371202;0.897878829;0.739625576;1.030459894;1.195023464;0.704515957;1.145511624;1.012162505
CART.O;Maplebear Inc;2.116386838;;;;;;;;
MARA.OQ;MARA Holdings Inc;1.022768797;1.203574347;1.882278083;;;;;;
MRO.N^K24;Marathon Oil Corp;392.6182809;643.45607;1377.965551;1258.754864;830.2730321;830.677714;903.472631;740.7407407;
MPC.N;Marathon Petroleum Corp;188.38287;272.932536;458.1542927;329.7875201;427.5666124;497.48537;595.27569;509.3355109;
MRVI.OQ;Maravai LifeSciences Holdings Inc;0.426953084;0.412892248;14.67941762;;;;;;
MMI.N;Marcus & Millichap Inc;3.987763927;4.26712038;4.458792781;4.516989956;4.598005038;2.859200123;2.859200123;;
MCS.N;Marcus Corp;17.48394644;19.13304899;20.20010288;17.78089839;19.34473033;19.4654172;17.57686586;;
HZO.N;MarineMax Inc;118.7397439;113.9823199;171.4419765;221.3613042;224.2505622;228.2726383;233.7597068;;
MKL.N;Markel Group Inc;0.433998408;0.495543387;0.371517944;0.436862877;0.63954192;0.879660482;0.515213132;0.500741547;0.52390122
MKTX.OQ;Marketaxess Holdings Inc;0.23987192;0.23987192;0.392671208;0.467631694;0.684886284;0.764042019;0.826509667;0.7769125;0.839846521
MQ.OQ;Marqeta Inc;;;;;;;;;
MAR.OQ;Marriott International Inc;55.37558369;79.68781121;92.0182575;63.25009537;65.11142692;66.4397125;83.06003765;46.99144001;
VAC.N;Marriott Vacations Worldwide Corp;14.37975984;15.16621564;18.76503856;16.31713375;11.35347265;8.463727426;33.81126066;34.36943376;37.59042795
MMC.N;Marsh & McLennan Companies Inc;1.304826255;1.304826255;1.218567104;1.118207153;1.284052967;1.900131104;1.027224758;1.090439785;0.614364384
MRTN.OQ;Marten Transport Ltd;135.8666787;144.3843434;140.6232357;34.81737906;35.27182339;35.90444593;36.76749352;37.46605503;
MLM.N;Martin Marietta Materials Inc;748.1248884;748.1248884;839.8596232;952.451426;949.5473824;118.2772518;109.5779384;111.1784461;200.077332
MRVL.OQ;Marvell Technology Inc;0.784681397;0.96809326;1.238842669;0.228952626;0.215640289;0.756015557;0.711509244;0.605188018;0.419552811
MAS.N;Masco Corp;4.032258065;4.059701493;9.211741792;11.56716863;13.35407274;13.8486864;11.03817416;13.77191263;
MASI.OQ;Masimo Corp;8.739752109;9.485926423;10.05167842;11.20660218;13.06327218;13.9902032;13.85278862;;
MTZ.N;MasTec Inc;603.8459853;434.340013;392.2651397;306.5325199;311.5356518;317.8219234;339.3943602;275.2064554;
MBC.N;Masterbrand Inc;14.04335216;14.04335216;;;;;;;
MA.N;Mastercard Inc;0.224588881;0.290520505;0.386574421;0.488345751;0.525190811;0.542430709;0.574168401;0.692906916;
MCFT.OQ;Mastercraft Boat Holdings Inc;15.9837836;10.32404621;10.92507078;10.85868888;19.74173373;17.78322611;16.10223678;;
MTDR.N;Matador Resources Co;318.4628666;465.6862981;1010.392912;880.9336464;720.0112933;869.7484351;866.2852438;631.08701;
MTCH.OQ;Match Group Inc;0.276903269;0.2769032;0.025810517;1.435894308;28.86890981;5.602123938;33.51222048;31.47332471;32.64518812
MTRN.N;Materion Corp;40.97637598;46.99994704;55.25923382;51.45838114;234.7662645;248.1154297;261.4045116;;
MATV.N;Mativ Holdings Inc;347.0856175;347.0856175;294.9425853;287.5390015;307.238332;319.8261163;301.7106793;;
MATX.N;Matson Inc;276.8132627;306.0148269;432.006042;529.0726703;528.1626777;628.7556793;633.7782026;611.8987841;
MAT.OQ;Mattel Inc;2.607324429;2.887825364;3.502287275;2.759561343;2.844724363;2.664207261;2.665664799;2.041411542;
MTTR.OQ;Matterport Inc;0.127309458;0.127309458;0.201126163;;;;;;
MATW.OQ;Matthews International Corp;12.94530918;17.6906453;27.88520245;31.97380113;45.30165415;62.85088221;75.52064602;;
MXCT.OQ;MaxCyte Inc;6.825886579;7.536732549;8.60538289;15.53750155;;;;;
MMS.N;Maximus Inc;19.58684079;20.24581263;7.611392768;7.747894973;7.93415031;8.084891363;8.165905564;;
MXL.OQ;Maxlinear Inc;0.054452131;0.363066703;8.677230008;9.250775595;13.66564367;16.43457322;11.03158959;11.23249103;
MBI.N;MBIA Inc;0.657224669;0.710491786;0.788226215;0.768952225;0.828138857;0.746591161;0.791665043;0.881141375;
MKC.N;McCormick & Company Inc;5.99708764;5.686715584;6.087444365;6.002489251;7.150782152;6.967730032;6.960067078;;
MCD.N;McDonald's Corp;4.313968235;4.399838091;5.06820146;4.845911891;5.362288843;7.715026906;8.53614059;8.718097037;
MGRC.OQ;McGrath RentCorp;11.04217229;13.70711359;16.14869514;17.02295565;31.58084903;28.70912543;27.1512068;;
MCK.N;Mckesson Corp;0.286551673;0.328980476;0.432308545;0.464451048;0.669068071;0.622941574;0.628626918;0.791893729;1.131469797
MDU.N;MDU Resources Group Inc;277.558235;277.5622109;375.1133407;418.6735143;61.24688462;61.24725793;61.24728459;61.24619384;52.37351185
MAX.N;Mediaalpha Inc;1.029807969;1.042843721;1.293037035;1.778324974;;;;;
MPW.N;Medical Properties Trust Inc;3.133810805;3.064084885;7.966563035;9.141888394;17.40218765;9.171808885;10.10246507;9.62315893;
MED.N;Medifast Inc;36.21618921;32.11847738;32.63869026;34.31175431;35.64274981;35.80327925;35.71531289;;
MEDP.OQ;Medpace Holdings Inc;6.122644317;6.572235977;14.67941762;17.39477776;19.19073478;17.6348675;17.60083096;17.29033514;
MDT.N;Medtronic PLC;4.21433375;3.399507669;2.12577614;2.137550583;2.059462644;2.180482756;3.471221811;3.448340443;1.611519668
MGTX.OQ;MeiraGTx Holdings PLC;7.851009027;7.715737429;14.67940347;17.39477252;;;;;
MBWM.OQ;Mercantile Bank Corp;10.53984249;7.765734377;6.483676391;1.372901848;1.635277737;1.670587071;1.504398093;1.514701431;
MBIN.OQ;Merchants Bancorp;11.24232206;5.709501199;2.530204094;1.386067416;6.900976914;2.741400083;1.665869393;;
MRK.N;Merck & Co Inc;12.01693572;12.01693572;14.2842477;17.78505708;16.12596072;18.5250863;19.97906386;21.28771322;21.88971593
MCY.N;Mercury General Corp;0.63026684;1.120154921;0.622270978;0.768952225;0.828138857;0.806775168;0.787892982;0.813528604;
MRCY.OQ;Mercury Systems Inc;0.924916793;0.90260131;1.259085374;0.682709578;1.135478848;7.945336402;7.531500884;;
MLNK.N;MeridianLink Inc;1.624001505;1.785000404;;;;;;;
MMSI.OQ;Merit Medical Systems Inc;2.666412597;2.666423396;3.177483136;3.107249384;9.397759499;9.40466266;10.39896177;11.92191115;
MTH.N;Meritage Homes Corp;0.061614997;0.077828642;0.087261261;0.135955815;11.70898735;15.36764208;19.46611862;24.30807041;
MRSN.OQ;Mersana Therapeutics Inc;6.122661092;6.572253236;14.67941762;17.39477776;19.19073478;19.90230017;;;
MLAB.OQ;Mesa Laboratories Inc;6.404762316;6.616634736;6.521620121;6.964004659;9.619521088;10.49517722;11.86291805;;
META.OQ;Meta Platforms Inc;0.574003722;0.467849299;0.337346595;0.622374358;0.752175938;0.614960766;0.325638614;0.334672021;
MTUS.N;Metallus Inc;213.030303;213.030303;195.9685088;244.9115204;254.0411979;269.3244754;1058.420238;1085.930236;
MEI.N;Methode Electronics Inc;0.707867074;12.70349507;13.49730085;14.13702516;14.19093719;13.62563844;13.8098783;13.9739182;
MET.N;MetLife Inc;0.180978655;0.169555431;0.252351051;0.195168459;0.23559524;0.255608331;0.288287844;0.16652552;
MCBS.O;Metrocity Bankshares Inc;8.283340843;6.078969903;1.334174309;1.631707416;;;;;
MCB.N;Metropolitan Bank Holding Corp;12.60658365;7.762339416;6.416226353;1.339675453;1.733523169;1.663469537;1.523325453;;
MTD.N;Mettler-Toledo International Inc;7.072461993;7.300567789;8.433551786;9.764173457;9.815416752;10.91685189;11.68062124;12.65859775;
MFA.N;MFA Financial Inc;1.362929293;22.40880943;25.73014858;4.116845316;4.473206458;3.67879642;3.947710326;4.025159757;
MGEE.OQ;MGE Energy Inc;2249.332908;3468.497356;3483.039472;3582.204604;3889.536379;3101.407117;3246.238924;3782.049833;
MTG.N;MGIC Investment Corp;0.558332719;0.558329372;0.558329397;0.662333041;0.715491346;0.737284059;0.806775168;0.830413813;0.858388689
MGM.N;MGM Resorts International;18.50139021;25.76274723;38.68322898;21.58783572;20.92535843;23.26598644;23.68080079;25.12418842;
MGPI.OQ;MGP Ingredients Inc;296.8155244;48.79488476;42.86514553;47.43378973;47.35639116;51.53035343;68.62152635;;
MCHP.OQ;Microchip Technology Inc;50.23013023;62.14385198;74.97131509;66.05868568;79.41587625;117.683654;120.4785368;119.8323161;89.82336579
MU.OQ;Micron Technology Inc;56.34861078;66.10670567;79.80332767;97.17549428;107.3997146;96.92787338;120.4785368;119.8323161;87.40655879
MSFT.OQ;Microsoft Corp;0.703147223;0.703147223;0.735947837;0.825787505;0.901218185;0.822064154;1.011059221;0.970730851;0.967813635
MSTR.OQ;Microstrategy Inc;1.042843721;1.293037035;1.778324974;2.196640189;2.380968596;2.212885438;2.43493489;2.993960918;
MVIS.OQ;MicroVision Inc;4.006855786;4.033241963;4.777115821;5.656498572;14.00713535;16.21534662;;;
MPB.OQ;Mid Penn Bancorp Inc;7.630345746;6.552391133;1.408777897;1.74366628;1.732940975;1.535181051;;;
MAA.N;Mid-America Apartment Communities Inc;3.28132077;3.631530742;3.877733285;4.17809705;4.638586925;5.023082122;9.966190015;11.74183309;13.35408799
MIDD.OQ;Middleby Corp;5.459595975;6.591048985;1.66754183;3.549851245;10.52743584;10.1082561;10.00137457;;
MBCN.O;Middlefield Banc Corp;10.59220216;7.483165712;6.315140195;1.414614704;1.716990727;1.767095882;1.551037199;;
MSEX.OQ;Middlesex Water Co;2.63553197;2.594767833;3.47733382;5.069479088;157.0826626;160.8585129;163.9147334;;
MSBI.OQ;Midland States Bancorp Inc;7.364661309;6.529148546;5.471468408;1.445236334;1.6405232;1.688727476;1.477476825;1.494702259;
MOFG.OQ;Midwestone Financial Group Inc (IOWA);7.616315167;6.426783079;1.357383875;1.605428803;1.700225113;1.500394797;1.508277804;;
MLR.N;Miller Industries Inc;10.37240155;10.6528643;10.30550119;10.08974106;9.966002262;;;;
MLKN.OQ;MillerKnoll Inc;8.807146477;8.807146477;13.09277514;7.977157565;10.68011842;11.18301697;10.88885963;11.35811736;11.77994585
MDXG.O;MiMedx Group Inc;12.874253;9.601881822;14.67941762;17.39477776;19.19073478;19.90230017;22.12527522;;
MNMD.O;Mind Medicine (MindMed) Inc;;;;;;;;;
MTX.N;Minerals Technologies Inc;155.7083039;179.8622397;198.576624;197.9408152;221.7680903;323.3385623;380.7370167;349.8104571;
MLYS.O;Mineralys Therapeutics Inc;;;;;;;;;
MIR.N;Mirion Technologies Inc;3.6716327;;;;;;;;
MIRM.OQ;Mirum Pharmaceuticals Inc;5.740965295;6.122661092;6.572253236;;;;;;
AVO.OQ;Mission Produce Inc;189.3256281;191.3561483;209.934855;229.1834539;;;;;
MCW.N;Mister Car Wash Inc;10.62870793;7.373697123;;;;;;;
MITK.O;Mitek Systems Inc;1.036643005;1.293037035;1.778324974;2.196640189;2.380968596;;;;
MKSI.OQ;MKS Instruments Inc;2.345926135;1.21202875;0.993991416;18.48688927;20.81507075;21.44898878;21.90421661;10.74618797;
MRNA.OQ;Moderna Inc;0.61729741;0.517297385;14.67941762;17.39477776;19.19073478;;;;
MOD.N;Modine Manufacturing Co;12.63764238;13.55646594;13.95903808;14.07567362;19.20920887;17.97353627;19.42592544;;
MODV.OQ;ModivCare Inc;0.532264704;0.532265342;0.785221019;1.072566268;16.00678515;16.293877;18.52526734;19.26648777;
MC.N;Moelis & Co;0.621443764;0.628361459;0.77150321;0.811673302;1.006199487;0.889748229;0.940618126;0.755218236;0.811476291
MHK.N;Mohawk Industries Inc;143.2048803;193.5656126;171.79608;179.0644181;170.7389313;200.0374027;178.8738071;199.9210066;
MOH.N;Molina Healthcare Inc;0.232016326;4.177052071;4.924479263;5.072451359;6.222705345;6.484200047;6.829937233;6.212374687;
TAP.N;Molson Coors Beverage Co;58.98213956;41.22911746;38.41209237;40.52676051;40.72054386;31.12425793;44.84597057;;
MCRI.OQ;Monarch Casino & Resort Inc;33.76081564;36.12587583;37.74859391;38.24129712;38.92717905;39.86288513;40.62025732;;
MOND.OQ;Mondee Holdings Inc;25.27245408;26.20171696;;;;;;;
MDLZ.OQ;Mondelez International Inc;27.93062611;31.15222841;32.0735864;33.11388588;29.0920657;30.05498919;31.34529183;25.54359563;
ML.N;MoneyLion Inc;1.042843721;;;;;;;;
MDB.OQ;MongoDB Inc;0.0965702;1.532479556;1.91373774;2.489536892;3.469331803;3.829213811;;;
MPWR.OQ;Monolithic Power Systems Inc;2.137502438;;0.053158735;0.075312022;16.76198052;17.16489404;17.49101729;17.66627663;
MNRO.OQ;Monro Inc;;24.4410431;28.08157894;18.07196379;21.3795083;23.51302979;23.96476773;25.37477788;25.56706835
MNST.OQ;Monster Beverage Corp;2.102297468;2.549467288;4.230077244;33.60132028;34.61952929;36.54141375;36.16983457;36.24839766;
MNTK.OQ;Montauk Renewables Inc;;;;;;;;;
GLUE.OQ;Monte Rosa Therapeutics Inc;;;;;;;;;
MEG.N;Montrose Environmental Group Inc;17.91277259;11.31012622;19.19614432;;;;;;
MCO.N;Moody's Corp;0.148134601;0.136860727;0.171104077;0.361151377;0.558219101;0.037344497;0.047444648;7.374885089;
MOGa.N;Moog Inc;10.25519978;10.47546478;10.70681952;10.53774823;9.860393799;10.37819841;11.02718738;;
MS.N;Morgan Stanley;0.413263879;0.413552536;0.412296919;0.482834658;0.525797522;0.593708286;0.674808671;0.727555403;0.893738291
MORN.OQ;Morningstar Inc;0.235218646;0.235218646;1.604189961;0.406621087;0.351145038;1.702701821;1.629411291;0.830413813;0.85880684
MOS.N;Mosaic Co;166.9371824;166.9371824;261.3505082;395.9865003;351.6077383;391.5370334;327.9843172;411.4742838;332.7782087
MSI.N;Motorola Solutions Inc;1.246927129;0.860115041;1.939708659;2.200076075;2.082391393;1.669278997;2.881748923;3.714837577;
MOV.N;Movado Group Inc;0.438889317;7.397617912;7.232378138;5.117490221;9.754916897;12.47512604;7.976119301;;
MP.N;MP Materials Corp;107.2320904;73.52870295;201.5675155;;;;;;
COOP.O;Mr Cooper Group Inc;4.998566556;4.081095966;1.43183215;2.50882914;2.044724943;2.206546835;0.643607165;;
MRC.N;MRC Global Inc;3.642581029;3.342835709;3.8625;3.932823594;3.780920422;4.285792649;51.30597015;51.44237518;
MSA.N;MSA Safety Inc;3.002415;3.309338799;3.222760626;2.961131428;11.20660218;12.93462127;14.35823341;13.85278862;
MSM.N;MSC Industrial Direct Co Inc;4.1470358;4.374048014;41.36924421;29.97288933;7.022110982;19.6548669;38.95348458;50.75701615;
MSCI.N;MSCI Inc;0.078295507;0.135803561;0.174669854;0.460095789;10.13667855;9.471802512;6.711622111;;
MLI.N;Mueller Industries Inc;16.05188753;18.94358444;25.75600187;86.89560411;88.45413191;201.5953524;111.3911131;103.4998196;
MWA.N;Mueller Water Products Inc;19.1350008;20.90639064;19.77491961;20.1911157;19.17485082;23.08116609;47.35220212;48.68648842;
MUR.N;Murphy Oil Corp;270.9187559;406.6323279;512.8711554;433.1891111;1232.203154;1592.487958;1212.186839;965.1266757;
MUSA.N;Murphy USA Inc;41.19005244;41.15585167;42.60708009;43.85934737;43.58546327;43.60848408;44.795779;;
MVBF.O;MVB Financial Corp;10.40374963;5.797974081;3.512543367;1.09516723;1.584508968;1.725124312;1.53392106;;
MYE.N;Myers Industries Inc;30.50868937;64.7275762;71.23670541;71.22352646;70.00845905;72.9172053;78.81306141;;
MYRG.OQ;MYR Group Inc;22.06319344;24.71730664;61.3043908;62.10454962;63.21843413;64.73789912;65.96785026;;
MYGN.OQ;Myriad Genetics Inc;4.381788698;29.35883524;17.39477776;19.93648203;21.06852525;20.38056777;19.3946612;;
NABL.N;N-Able Inc;1.042843721;1.293037035;;;;;;;
NBR.N;Nabors Industries Ltd;450.6691238;450.6682945;501.3556046;508.5277101;318.7407299;269.4719673;188.7617736;172.8699975;147.4677594
NNOX.OQ;Nano-X Imaging Ltd;6.500654728;;;;;;;;
NSSC.OQ;NAPCO Security Technologies Inc;4.318361168;3.886343083;7.24850291;11.13917471;16.46664086;16.76198052;;;
NDAQ.OQ;Nasdaq Inc;0.00843238;0.00843238;0.005858484;0.009167989;0.071797278;5.282533308;2.436863283;2.562120025;1.876491087
NTRA.OQ;Natera Inc;8.322144865;8.322137177;9.600534624;7.332280699;7.938432912;8.240401714;8.542742773;9.292167776;
NBHC.N;National Bank Holdings Corp;10.29383306;7.29171746;6.166731579;1.277404715;1.540632185;1.574874423;1.500832704;1.52042617;
FIZZ.OQ;National Beverage Corp;28.53008541;29.71150769;30.87970709;31.88662116;33.24590821;34.19807517;35.97150155;35.391458;
NCMI.OQ;National Cinemedia Inc;0.838275393;0.787892978;0.84452543;0.937550039;0.800677708;1.193302689;0.99280175;1.272324187;1.566603681
NFG.N;National Fuel Gas Co;788.1109764;963.4696384;1088.921814;1161.573159;162.085758;172.1588525;196.2247731;168.0946191;
NHI.N;National Health Investors Inc;14.83387078;12.80436589;7.984683314;8.717736664;9.077912072;9.076108227;9.077111153;9.624840213;
NHC.A;National Healthcare Corp;10.85634687;11.61207852;12.10367515;12.21667407;12.45915368;12.7716165;13.67283275;;
NPK.N;National Presto Industries Inc;14.75021753;51.25584637;65.58099514;60.75375778;82.71836792;53.04784272;122.2318172;;
NRC.OQ;National Research Corp;6.122661092;6.572253236;7.753811314;7.213846902;6.414456866;6.484200047;6.829937233;;
NSA.N;National Storage Affiliates Trust;24.95122786;26.6991464;27.89843047;28.26256712;28.76947419;29.461016;30.02075858;;
EYE.OQ;National Vision Holdings Inc;4.271467039;4.032641991;5.2197738;20.90677344;22.69685875;19.99205961;;;
NAVI.OQ;Navient Corp;0.018531229;0.014484233;0.019912229;0.030315958;0.050283474;8.490393316;6.086134102;6.233869627;
NVTS.OQ;Navitas Semiconductor Corp;14.53735277;;;;;;;;
NBBK.OQ;NB Bancorp Inc;;;;;;;;;
NBTB.OQ;NBT Bancorp Inc;10.01492662;7.201141411;6.114838058;1.271782477;1.501231833;1.572878128;1.425788962;1.459573778;1.449501399
NCNO.OQ;nCino Inc;7.042703522;1.733380917;;;;;;;
NATL.N;NCR Atleos Corp;;;;;;;;;
VYX.N;NCR Voyix Corp;41.75191142;17.88932364;19.33123892;17.22328272;1.855438346;1.866355985;2.090644703;2.731287474;
NNI.N;Nelnet Inc;0.891158505;0.590128107;0.671326221;0.844309445;1.232024498;1.19801925;6.523185043;0.807063988;4.194562493
NEOG.OQ;Neogen Corp;9.545554128;6.674461416;6.940489155;7.332280699;7.938432912;8.329902421;8.5681253;9.096884742;
NEO.O;Neogenomics Inc;8.826474359;8.509383586;8.67680913;8.448146369;8.840885214;8.997041192;;;
NRDS.OQ;NerdWallet Inc;0.033401373;;;;;;;;
NLOP.N;Net Lease Office Properties;;;;;;;;;
NTAP.OQ;NetApp Inc;0.497327884;0.50079139;0.379874652;0.466518847;0.760906281;0.904544687;1.046803861;1.254417598;1.274927728
NFLX.OQ;Netflix Inc;1.878439758;2.115139842;1.235514915;2.554368833;5.286271844;4.282838634;4.458387836;4.325906122;
NTGR.OQ;NETGEAR Inc;0.415058039;0.415058039;0.190750554;0.25424593;0.360325723;0.325363425;0.329484108;24.55499149;5.199113533
NTCT.OQ;Netscout Systems Inc;0.448317715;0.8882915;0.661628665;6.865556241;10.63451384;13.95533136;13.865874;12.5782427;
NTST.N;Netstreit Corp;3.568905565;3.825469784;4.123255749;4.856060112;;;;;
NMRA.OQ;Neumora Therapeutics Inc;;;;;;;;;
NBIX.OQ;Neurocrine Biosciences Inc;7.851009027;7.715737429;14.67941762;17.39506469;19.19073478;19.90230017;20.02097431;19.3946612;
